order_id,customer_id,restaurant_name,cuisine_type,order_date,location,cost_of_the_order,rating,food_preparation_time,delivery_time,day_type,total_delivery_time
FD10403,C1053,Wok & Roll,Chinese,2025-05-26,Hyderabad,530.88,3.7,15,37,Weekday,52
FD10115,C1115,Spice Hub,Indian,2025-05-26,Mumbai,751.45,3.2,33,25,Weekday,58
FD10804,C1104,Green Bowl,Healthy,2025-05-27,Delhi,291.46,4.5,21,31,Weekday,52
FD10356,C1006,Spice Hub,Indian,2025-05-27,Pune,655.52,3.9,26,31,Weekday,57
FD10692,C1342,Urban Tadka,Indian,2025-05-27,Pune,782.55,4.1,16,19,Weekday,35
FD10359,C1009,Urban Tadka,Indian,2025-05-27,Mumbai,699.45,3.8,11,37,Weekday,48
FD10948,C1248,Green Bowl,Healthy,2025-05-27,Mumbai,445.92,4.3,35,31,Weekday,66
FD10277,C1277,Sweet Treats,Desserts,2025-05-28,Chennai,777.78,4.1,22,39,Weekday,61
FD10839,C1139,Wok & Roll,Chinese,2025-05-28,Pune,938.42,3.1,22,29,Weekday,51
FD10977,C1277,Burger Town,Fast Food,2025-05-28,Mumbai,318.45,3.6,10,21,Weekday,31
FD10884,C1184,Wok & Roll,Chinese,2025-05-28,Delhi,543.64,4.2,29,48,Weekday,77
FD10186,C1186,Punjabi Zaika,North Indian,2025-05-28,Mumbai,628.87,4.7,35,42,Weekday,77
FD10612,C1262,Sweet Treats,Desserts,2025-05-28,Bangalore,643.64,3.9,29,27,Weekday,56
FD10461,C1111,Green Bowl,Healthy,2025-05-28,Pune,558.04,4.0,24,17,Weekday,41
FD10749,C1049,Wok & Roll,Chinese,2025-05-28,Delhi,739.2,4.2,19,43,Weekday,62
FD10366,C1016,Pizza Point,Italian,2025-05-28,Hyderabad,627.82,3.9,15,29,Weekday,44
FD10225,C1225,Sweet Treats,Desserts,2025-05-29,Mumbai,273.38,4.3,29,15,Weekday,44
FD10497,C1147,Punjabi Zaika,North Indian,2025-05-29,Hyderabad,492.63,4.9,21,20,Weekday,41
FD10444,C1094,Spice Hub,Indian,2025-05-29,Hyderabad,332.81,4.8,30,22,Weekday,52
FD10236,C1236,Cafe Aroma,Cafe,2025-05-29,Mumbai,759.25,3.9,23,25,Weekday,48
FD10093,C1093,Burger Town,Fast Food,2025-05-30,Pune,1168.23,4.4,26,25,Weekday,51
FD10896,C1196,Green Bowl,Healthy,2025-05-30,Bangalore,909.34,3.8,12,26,Weekday,38
FD10754,C1054,Pizza Point,Italian,2025-05-30,Bangalore,1115.51,3.9,22,31,Weekday,53
FD10456,C1106,South Express,South Indian,2025-05-30,Pune,926.98,3.6,13,44,Weekday,57
FD10960,C1260,South Express,South Indian,2025-05-30,Pune,325.71,4.5,24,27,Weekday,51
FD10268,C1268,The Biryani House,Biryani,2025-05-30,Mumbai,436.99,5.0,32,37,Weekday,69
FD10513,C1163,Green Bowl,Healthy,2025-05-31,Pune,757.93,4.3,34,37,Weekend,71
FD10221,C1221,Wok & Roll,Chinese,2025-05-31,Bangalore,564.25,3.4,12,29,Weekend,41
FD10059,C1059,Pizza Point,Italian,2025-05-31,Mumbai,600.17,3.6,30,32,Weekend,62
FD10354,C1004,Spice Hub,Indian,2025-05-31,Pune,531.48,3.4,31,28,Weekend,59
FD10983,C1283,Pizza Point,Italian,2025-06-01,Hyderabad,647.79,3.9,24,37,Weekend,61
FD10015,C1015,Burger Town,Fast Food,2025-06-01,Chennai,202.21,4.3,22,33,Weekend,55
FD10534,C1184,Burger Town,Fast Food,2025-06-01,Pune,374.0,4.1,19,28,Weekend,47
FD10074,C1074,Cafe Aroma,Cafe,2025-06-01,Pune,351.23,4.1,18,32,Weekend,50
FD10455,C1105,Urban Tadka,Indian,2025-06-01,Pune,284.4,3.9,21,32,Weekend,53
FD10008,C1008,Urban Tadka,Indian,2025-06-01,Chennai,873.06,3.5,22,43,Weekend,65
FD10260,C1260,Wok & Roll,Chinese,2025-06-01,Pune,605.5,4.2,12,28,Weekend,40
FD10573,C1223,Burger Town,Fast Food,2025-06-02,Delhi,788.09,4.3,11,42,Weekday,53
FD10587,C1237,Food Junction,Indian,2025-06-02,Pune,612.57,4.6,33,38,Weekday,71
FD10129,C1129,South Express,South Indian,2025-06-02,Pune,716.84,4.8,15,32,Weekday,47
FD10548,C1198,Burger Town,Fast Food,2025-06-02,Mumbai,373.32,4.3,19,33,Weekday,52
FD10842,C1142,Cafe Aroma,Cafe,2025-06-02,Delhi,511.65,3.5,16,21,Weekday,37
FD10658,C1308,Pizza Point,Italian,2025-06-02,Pune,266.87,3.8,27,35,Weekday,62
FD10607,C1257,Spice Hub,Indian,2025-06-02,Chennai,1002.02,4.0,12,29,Weekday,41
FD10413,C1063,Sweet Treats,Desserts,2025-06-02,Delhi,368.34,3.6,25,40,Weekday,65
FD10035,C1035,Wok & Roll,Chinese,2025-06-03,Hyderabad,628.88,4.1,11,43,Weekday,54
FD10895,C1195,Food Junction,Indian,2025-06-03,Delhi,310.54,2.8,25,25,Weekday,50
FD10505,C1155,Green Bowl,Healthy,2025-06-03,Bangalore,499.06,3.6,32,45,Weekday,77
FD10396,C1046,Green Bowl,Healthy,2025-06-03,Delhi,1200.0,4.2,16,17,Weekday,33
FD10109,C1109,Wok & Roll,Chinese,2025-06-03,Delhi,400.62,3.8,17,31,Weekday,48
FD10431,C1081,Green Bowl,Healthy,2025-06-03,Mumbai,913.49,3.6,33,23,Weekday,56
FD10934,C1234,Sweet Treats,Desserts,2025-06-03,Pune,1200.0,4.4,29,29,Weekday,58
FD10464,C1114,Burger Town,Fast Food,2025-06-03,Pune,472.15,3.7,18,34,Weekday,52
FD10243,C1243,Spice Hub,Indian,2025-06-03,Pune,202.32,4.2,34,47,Weekday,81
FD10269,C1269,Punjabi Zaika,North Indian,2025-06-03,Delhi,775.64,3.3,20,37,Weekday,57
FD10177,C1177,The Biryani House,Biryani,2025-06-04,Delhi,546.76,3.9,22,20,Weekday,42
FD10708,C1008,Wok & Roll,Chinese,2025-06-04,Pune,679.08,3.1,20,38,Weekday,58
FD10146,C1146,South Express,South Indian,2025-06-04,Hyderabad,1200.0,3.8,13,15,Weekday,28
FD10732,C1032,Burger Town,Fast Food,2025-06-04,Mumbai,436.93,3.7,31,26,Weekday,57
FD10151,C1151,Green Bowl,Healthy,2025-06-04,Pune,570.23,4.5,12,40,Weekday,52
FD10270,C1270,Spice Hub,Indian,2025-06-05,Bangalore,862.81,3.5,14,23,Weekday,37
FD10744,C1044,Sweet Treats,Desserts,2025-06-05,Hyderabad,604.4,3.4,10,19,Weekday,29
FD10967,C1267,Punjabi Zaika,North Indian,2025-06-05,Chennai,282.46,3.8,15,19,Weekday,34
FD10171,C1171,Pizza Point,Italian,2025-06-06,Pune,552.89,4.4,25,33,Weekday,58
FD10148,C1148,Wok & Roll,Chinese,2025-06-06,Mumbai,163.86,4.1,23,31,Weekday,54
FD10787,C1087,Urban Tadka,Indian,2025-06-06,Mumbai,447.08,3.7,11,37,Weekday,48
FD10311,C1311,Spice Hub,Indian,2025-06-06,Bangalore,440.56,3.9,24,31,Weekday,55
FD10144,C1144,Pizza Point,Italian,2025-06-06,Bangalore,569.36,4.6,26,20,Weekday,46
FD10168,C1168,Food Junction,Indian,2025-06-06,Bangalore,810.55,4.3,21,25,Weekday,46
FD10741,C1041,Green Bowl,Healthy,2025-06-07,Mumbai,578.8,3.0,19,18,Weekend,37
FD10290,C1290,Spice Hub,Indian,2025-06-07,Hyderabad,529.91,4.5,35,25,Weekend,60
FD10891,C1191,Punjabi Zaika,North Indian,2025-06-07,Mumbai,357.23,4.5,33,16,Weekend,49
FD10721,C1021,Cafe Aroma,Cafe,2025-06-07,Pune,940.37,3.2,20,25,Weekend,45
FD10572,C1222,Wok & Roll,Chinese,2025-06-07,Bangalore,949.56,3.9,31,23,Weekend,54
FD10583,C1233,Urban Tadka,Indian,2025-06-07,Bangalore,155.33,4.3,22,15,Weekend,37
FD10383,C1033,Food Junction,Indian,2025-06-07,Pune,372.33,3.9,12,26,Weekend,38
FD10558,C1208,Spice Hub,Indian,2025-06-07,Hyderabad,339.26,4.2,35,40,Weekend,75
FD10533,C1183,The Biryani House,Biryani,2025-06-08,Bangalore,562.45,4.2,11,26,Weekend,37
FD10975,C1275,Food Junction,Indian,2025-06-08,Pune,930.84,4.4,26,31,Weekend,57
FD10163,C1163,South Express,South Indian,2025-06-08,Pune,821.79,3.0,33,35,Weekend,68
FD10723,C1023,Urban Tadka,Indian,2025-06-08,Bangalore,405.63,5.0,27,36,Weekend,63
FD10642,C1292,Food Junction,Indian,2025-06-09,Hyderabad,519.39,4.5,24,40,Weekday,64
FD10887,C1187,The Biryani House,Biryani,2025-06-09,Bangalore,268.78,4.1,20,27,Weekday,47
FD10562,C1212,Green Bowl,Healthy,2025-06-09,Mumbai,142.09,3.7,21,31,Weekday,52
FD10718,C1018,Spice Hub,Indian,2025-06-09,Bangalore,775.85,3.8,21,42,Weekday,63
FD10916,C1216,Punjabi Zaika,North Indian,2025-06-09,Delhi,754.16,5.0,21,45,Weekday,66
FD10879,C1179,Wok & Roll,Chinese,2025-06-09,Delhi,614.16,4.0,14,30,Weekday,44
FD10774,C1074,Food Junction,Indian,2025-06-09,Mumbai,678.42,4.4,11,21,Weekday,32
FD10885,C1185,Cafe Aroma,Cafe,2025-06-10,Pune,380.77,4.9,21,51,Weekday,72
FD10353,C1003,Pizza Point,Italian,2025-06-10,Bangalore,943.06,3.2,14,35,Weekday,49
FD10550,C1200,Wok & Roll,Chinese,2025-06-10,Pune,762.04,4.8,31,25,Weekday,56
FD10264,C1264,Urban Tadka,Indian,2025-06-10,Bangalore,921.63,4.9,34,30,Weekday,64
FD10054,C1054,Sweet Treats,Desserts,2025-06-10,Mumbai,494.51,4.5,24,23,Weekday,47
FD10892,C1192,Urban Tadka,Indian,2025-06-10,Mumbai,1010.44,3.6,20,31,Weekday,51
FD10811,C1111,The Biryani House,Biryani,2025-06-11,Delhi,350.63,4.4,31,33,Weekday,64
FD10087,C1087,Sweet Treats,Desserts,2025-06-11,Bangalore,489.42,4.2,17,37,Weekday,54
FD10253,C1253,Punjabi Zaika,North Indian,2025-06-11,Delhi,793.87,3.8,13,39,Weekday,52
FD10337,C1337,Spice Hub,Indian,2025-06-11,Bangalore,545.55,4.6,23,27,Weekday,50
FD10318,C1318,Punjabi Zaika,North Indian,2025-06-11,Pune,353.09,4.3,30,39,Weekday,69
FD10994,C1294,Spice Hub,Indian,2025-06-11,Mumbai,474.74,4.5,21,28,Weekday,49
FD10739,C1039,Green Bowl,Healthy,2025-06-12,Hyderabad,240.58,4.5,15,45,Weekday,60
FD10812,C1112,Spice Hub,Indian,2025-06-12,Pune,702.57,4.1,23,29,Weekday,52
FD10076,C1076,Green Bowl,Healthy,2025-06-12,Pune,662.43,2.9,21,42,Weekday,63
FD10636,C1286,Green Bowl,Healthy,2025-06-12,Pune,555.09,4.4,20,43,Weekday,63
FD10147,C1147,South Express,South Indian,2025-06-13,Pune,485.79,3.9,32,27,Weekday,59
FD10448,C1098,Sweet Treats,Desserts,2025-06-13,Chennai,404.1,4.0,22,22,Weekday,44
FD10228,C1228,Pizza Point,Italian,2025-06-13,Delhi,1164.7,4.2,31,38,Weekday,69
FD10764,C1064,Green Bowl,Healthy,2025-06-13,Bangalore,535.39,3.1,34,35,Weekday,69
FD10180,C1180,South Express,South Indian,2025-06-13,Mumbai,631.16,3.5,12,31,Weekday,43
FD10989,C1289,Burger Town,Fast Food,2025-06-13,Pune,663.93,3.7,34,40,Weekday,74
FD10995,C1295,Pizza Point,Italian,2025-06-13,Bangalore,349.23,4.2,20,15,Weekday,35
FD10412,C1062,Burger Town,Fast Food,2025-06-14,Bangalore,513.13,4.0,25,25,Weekend,50
FD10104,C1104,Burger Town,Fast Food,2025-06-14,Pune,843.37,3.4,15,40,Weekend,55
FD10346,C1346,Cafe Aroma,Cafe,2025-06-14,Hyderabad,516.67,3.5,31,25,Weekend,56
FD10124,C1124,Punjabi Zaika,North Indian,2025-06-15,Hyderabad,575.07,4.3,15,23,Weekend,38
FD10809,C1109,Spice Hub,Indian,2025-06-15,Hyderabad,466.15,3.6,22,34,Weekend,56
FD10709,C1009,Sweet Treats,Desserts,2025-06-15,Pune,606.4,4.7,10,30,Weekend,40
FD10305,C1305,Cafe Aroma,Cafe,2025-06-15,Pune,1200.0,4.8,21,25,Weekend,46
FD10409,C1059,Urban Tadka,Indian,2025-06-15,Bangalore,880.8,4.3,24,37,Weekend,61
FD10374,C1024,Pizza Point,Italian,2025-06-15,Mumbai,607.13,4.4,22,20,Weekend,42
FD10863,C1163,The Biryani House,Biryani,2025-06-15,Mumbai,995.69,3.3,26,35,Weekend,61
FD10898,C1198,Urban Tadka,Indian,2025-06-15,Mumbai,487.55,3.9,23,22,Weekend,45
FD10847,C1147,Food Junction,Indian,2025-06-15,Pune,491.28,4.5,18,47,Weekend,65
FD10528,C1178,South Express,South Indian,2025-06-16,Delhi,808.66,3.3,34,39,Weekday,73
FD10296,C1296,Wok & Roll,Chinese,2025-06-17,Delhi,458.13,3.9,16,42,Weekday,58
FD10886,C1186,Burger Town,Fast Food,2025-06-17,Mumbai,420.46,4.5,32,19,Weekday,51
FD10234,C1234,Sweet Treats,Desserts,2025-06-17,Hyderabad,954.54,3.8,35,31,Weekday,66
FD10541,C1191,Urban Tadka,Indian,2025-06-17,Pune,985.39,3.2,22,44,Weekday,66
FD10424,C1074,Sweet Treats,Desserts,2025-06-17,Pune,419.42,4.5,20,33,Weekday,53
FD10694,C1344,Punjabi Zaika,North Indian,2025-06-17,Mumbai,356.06,3.8,20,28,Weekday,48
FD10064,C1064,South Express,South Indian,2025-06-17,Mumbai,551.72,3.9,29,40,Weekday,69
FD10244,C1244,Cafe Aroma,Cafe,2025-06-18,Chennai,246.51,3.4,35,23,Weekday,58
FD10621,C1271,Urban Tadka,Indian,2025-06-18,Delhi,536.29,4.8,34,15,Weekday,49
FD10700,C1350,Cafe Aroma,Cafe,2025-06-18,Bangalore,704.13,4.5,13,20,Weekday,33
FD10869,C1169,Sweet Treats,Desserts,2025-06-18,Mumbai,650.89,2.7,22,19,Weekday,41
FD10552,C1202,Sweet Treats,Desserts,2025-06-19,Pune,518.03,4.2,25,36,Weekday,61
FD10556,C1206,Urban Tadka,Indian,2025-06-19,Hyderabad,698.85,3.9,12,25,Weekday,37
FD10706,C1006,Cafe Aroma,Cafe,2025-06-19,Bangalore,1014.21,2.7,26,21,Weekday,47
FD10998,C1298,Cafe Aroma,Cafe,2025-06-19,Mumbai,698.18,4.1,14,32,Weekday,46
FD10716,C1016,Food Junction,Indian,2025-06-19,Hyderabad,346.51,4.2,33,22,Weekday,55
FD10660,C1310,Cafe Aroma,Cafe,2025-06-19,Mumbai,383.03,5.0,29,30,Weekday,59
FD10257,C1257,Urban Tadka,Indian,2025-06-20,Pune,785.13,3.3,31,32,Weekday,63
FD10540,C1190,Spice Hub,Indian,2025-06-20,Delhi,618.02,4.6,31,36,Weekday,67
FD10598,C1248,Urban Tadka,Indian,2025-06-20,Delhi,464.77,3.5,14,15,Weekday,29
FD10203,C1203,Wok & Roll,Chinese,2025-06-20,Pune,566.34,3.0,21,46,Weekday,67
FD10470,C1120,Pizza Point,Italian,2025-06-20,Chennai,274.15,5.0,33,37,Weekday,70
FD10833,C1133,Punjabi Zaika,North Indian,2025-06-21,Pune,152.03,3.5,16,44,Weekend,60
FD10377,C1027,Spice Hub,Indian,2025-06-21,Pune,437.2,4.5,32,25,Weekend,57
FD10061,C1061,The Biryani House,Biryani,2025-06-21,Pune,187.39,4.1,29,33,Weekend,62
FD10478,C1128,Green Bowl,Healthy,2025-06-21,Chennai,231.44,3.3,26,29,Weekend,55
FD10906,C1206,Cafe Aroma,Cafe,2025-06-21,Delhi,422.85,3.7,11,23,Weekend,34
FD10580,C1230,Pizza Point,Italian,2025-06-22,Pune,268.86,3.7,23,29,Weekend,52
FD10293,C1293,Sweet Treats,Desserts,2025-06-22,Pune,712.22,4.3,31,24,Weekend,55
FD10951,C1251,Urban Tadka,Indian,2025-06-22,Delhi,409.3,3.2,22,36,Weekend,58
FD10031,C1031,Sweet Treats,Desserts,2025-06-22,Bangalore,201.63,4.3,26,35,Weekend,61
FD10429,C1079,Urban Tadka,Indian,2025-06-22,Bangalore,695.79,3.5,17,39,Weekend,56
FD10175,C1175,Sweet Treats,Desserts,2025-06-22,Pune,549.01,3.8,32,27,Weekend,59
FD10829,C1129,Cafe Aroma,Cafe,2025-06-23,Delhi,477.88,4.7,30,25,Weekday,55
FD10778,C1078,Green Bowl,Healthy,2025-06-23,Delhi,1122.43,3.8,11,39,Weekday,50
FD10822,C1122,Cafe Aroma,Cafe,2025-06-23,Pune,676.25,4.4,15,32,Weekday,47
FD10901,C1201,Food Junction,Indian,2025-06-23,Pune,908.16,4.2,35,44,Weekday,79
FD10792,C1092,Sweet Treats,Desserts,2025-06-24,Bangalore,469.03,4.1,16,20,Weekday,36
FD10762,C1062,Punjabi Zaika,North Indian,2025-06-24,Pune,455.52,5.0,11,32,Weekday,43
FD10302,C1302,Urban Tadka,Indian,2025-06-24,Chennai,536.39,3.3,32,27,Weekday,59
FD10237,C1237,South Express,South Indian,2025-06-24,Mumbai,1015.03,3.8,29,23,Weekday,52
FD10523,C1173,Spice Hub,Indian,2025-06-25,Pune,724.79,4.3,34,30,Weekday,64
FD10588,C1238,Spice Hub,Indian,2025-06-25,Delhi,587.36,3.9,13,21,Weekday,34
FD10675,C1325,Cafe Aroma,Cafe,2025-06-25,Mumbai,250.52,2.8,28,16,Weekday,44
FD10349,C1349,Burger Town,Fast Food,2025-06-25,Hyderabad,848.94,4.7,30,38,Weekday,68
FD10670,C1320,The Biryani House,Biryani,2025-06-25,Pune,447.19,5.0,19,29,Weekday,48
FD10848,C1148,Food Junction,Indian,2025-06-25,Chennai,831.27,3.6,31,29,Weekday,60
FD10629,C1279,South Express,South Indian,2025-06-26,Pune,426.14,3.8,31,32,Weekday,63
FD10265,C1265,Urban Tadka,Indian,2025-06-26,Hyderabad,218.76,3.9,29,40,Weekday,69
FD10276,C1276,Wok & Roll,Chinese,2025-06-26,Pune,817.7,3.4,33,37,Weekday,70
FD10578,C1228,The Biryani House,Biryani,2025-06-26,Pune,241.01,3.6,24,24,Weekday,48
FD10985,C1285,The Biryani House,Biryani,2025-06-26,Delhi,307.52,3.7,16,25,Weekday,41
FD10637,C1287,Pizza Point,Italian,2025-06-27,Chennai,1060.91,4.1,31,17,Weekday,48
FD10921,C1221,Burger Town,Fast Food,2025-06-27,Bangalore,540.39,4.4,18,22,Weekday,40
FD10323,C1323,Food Junction,Indian,2025-06-27,Pune,608.38,4.2,12,37,Weekday,49
FD10056,C1056,Green Bowl,Healthy,2025-06-27,Delhi,253.4,4.8,29,28,Weekday,57
FD10082,C1082,Food Junction,Indian,2025-06-27,Bangalore,359.36,3.7,17,19,Weekday,36
FD10479,C1129,Green Bowl,Healthy,2025-06-28,Mumbai,507.37,4.3,18,34,Weekend,52
FD10140,C1140,Urban Tadka,Indian,2025-06-28,Mumbai,712.63,4.4,35,27,Weekend,62
FD10872,C1172,Pizza Point,Italian,2025-06-28,Pune,638.24,3.6,14,25,Weekend,39
FD10030,C1030,Cafe Aroma,Cafe,2025-06-28,Mumbai,678.42,3.8,14,32,Weekend,46
FD10775,C1075,Spice Hub,Indian,2025-06-28,Bangalore,286.14,3.9,25,20,Weekend,45
FD10134,C1134,Sweet Treats,Desserts,2025-06-28,Chennai,1200.0,4.6,13,26,Weekend,39
FD10025,C1025,Sweet Treats,Desserts,2025-06-28,Pune,524.81,3.7,17,39,Weekend,56
FD10286,C1286,Green Bowl,Healthy,2025-06-28,Pune,582.42,5.0,20,24,Weekend,44
FD10986,C1286,Green Bowl,Healthy,2025-06-28,Chennai,310.86,5.0,20,26,Weekend,46
FD10122,C1122,Sweet Treats,Desserts,2025-06-28,Bangalore,484.31,3.6,16,28,Weekend,44
FD10306,C1306,Burger Town,Fast Food,2025-06-28,Hyderabad,400.72,4.1,10,27,Weekend,37
FD10259,C1259,Sweet Treats,Desserts,2025-06-28,Pune,523.79,3.8,32,27,Weekend,59
FD10136,C1136,Cafe Aroma,Cafe,2025-06-28,Pune,622.0,4.2,35,15,Weekend,50
FD10240,C1240,Wok & Roll,Chinese,2025-06-29,Chennai,279.18,4.0,34,35,Weekend,69
FD10262,C1262,Urban Tadka,Indian,2025-06-29,Pune,474.83,4.8,27,26,Weekend,53
FD10765,C1065,Burger Town,Fast Food,2025-06-29,Hyderabad,787.27,4.2,11,28,Weekend,39
FD10166,C1166,Cafe Aroma,Cafe,2025-06-29,Mumbai,441.25,4.4,13,25,Weekend,38
FD10834,C1134,Spice Hub,Indian,2025-06-30,Bangalore,624.25,4.0,23,25,Weekday,48
FD10705,C1005,Pizza Point,Italian,2025-06-30,Chennai,400.39,4.0,21,29,Weekday,50
FD10720,C1020,Pizza Point,Italian,2025-06-30,Hyderabad,414.49,4.0,35,32,Weekday,67
FD10589,C1239,South Express,South Indian,2025-06-30,Bangalore,1055.01,3.5,30,29,Weekday,59
FD10439,C1089,Cafe Aroma,Cafe,2025-06-30,Bangalore,216.36,4.4,19,38,Weekday,57
